dep_delay,arr_delay,taxi_out,distance,air_time,Cluster
-13.0,-4.0,15.0,602.0,77.0,2
-9.0,11.0,11.0,1303.0,191.0,0
-5.0,-18.0,10.0,758.0,93.0,2
-4.0,23.0,10.0,737.0,104.0,2
27.0,47.0,25.0,1164.0,129.0,1
-13.0,7.0,15.0,2442.0,313.0,0
-7.0,-13.0,21.0,399.0,69.0,2
112.0,111.0,18.0,761.0,100.0,1
-3.0,-10.0,10.0,341.0,56.0,2
45.0,38.0,17.0,496.0,72.0,2
-8.0,-23.0,15.0,959.0,124.0,2
481.0,478.0,16.0,199.0,37.0,3
-3.0,-23.0,19.0,944.0,129.0,2
9.0,21.0,41.0,919.0,137.0,1
-8.0,-7.0,18.0,272.0,49.0,2
14.0,17.0,24.0,447.0,71.0,2
-2.0,-11.0,14.0,507.0,88.0,2
27.0,27.0,17.0,761.0,120.0,2
-2.0,-3.0,17.0,1167.0,154.0,2
-7.0,-9.0,12.0,651.0,96.0,2
-2.0,17.0,68.0,1605.0,210.0,1
-3.0,-13.0,12.0,231.0,44.0,2
-3.0,-16.0,23.0,955.0,117.0,2
92.0,77.0,17.0,719.0,116.0,1
18.0,17.0,21.0,1947.0,252.0,0
-6.0,-4.0,28.0,351.0,49.0,2
-8.0,-37.0,14.0,427.0,75.0,2
35.0,48.0,20.0,584.0,108.0,2
-9.0,-7.0,21.0,677.0,97.0,2
-10.0,-24.0,10.0,928.0,110.0,2
161.0,143.0,27.0,944.0,135.0,1
6.0,-8.0,11.0,640.0,91.0,2
-1.0,-13.0,18.0,604.0,74.0,2
15.0,-21.0,11.0,867.0,123.0,2
-2.0,6.0,18.0,354.0,67.0,2
-2.0,-10.0,14.0,354.0,55.0,2
-14.0,-39.0,11.0,1023.0,130.0,2
-8.0,-12.0,11.0,438.0,74.0,2
-3.0,-23.0,9.0,377.0,66.0,2
213.0,211.0,29.0,1096.0,161.0,1
-3.0,5.0,36.0,129.0,28.0,2
-5.0,5.0,24.0,926.0,122.0,2
-7.0,-7.0,20.0,227.0,47.0,2
-14.0,-19.0,12.0,546.0,76.0,2
-6.0,-8.0,20.0,371.0,56.0,2
-8.0,-17.0,28.0,544.0,77.0,2
-3.0,-3.0,9.0,895.0,136.0,2
-5.0,-10.0,21.0,227.0,39.0,2
38.0,90.0,17.0,599.0,92.0,2
-5.0,-14.0,12.0,829.0,124.0,2
-5.0,16.0,10.0,666.0,126.0,2
39.0,39.0,30.0,331.0,46.0,1
0.0,-15.0,20.0,725.0,115.0,2
10.0,0.0,9.0,226.0,43.0,2
-10.0,-25.0,11.0,897.0,109.0,2
-9.0,-28.0,11.0,1430.0,210.0,0
-6.0,-18.0,16.0,224.0,43.0,2
1.0,-11.0,23.0,1337.0,185.0,0
0.0,-5.0,6.0,201.0,34.0,2
-8.0,-21.0,11.0,1371.0,192.0,0
-4.0,-14.0,11.0,331.0,54.0,2
8.0,-4.0,14.0,612.0,84.0,2
-5.0,-19.0,15.0,2039.0,249.0,0
0.0,-3.0,26.0,1029.0,131.0,2
0.0,6.0,22.0,229.0,54.0,2
38.0,77.0,12.0,1053.0,177.0,2
-3.0,-8.0,11.0,333.0,55.0,2
-3.0,-2.0,23.0,715.0,108.0,2
19.0,-5.0,13.0,986.0,110.0,2
-3.0,13.0,40.0,651.0,98.0,1
-6.0,-11.0,14.0,942.0,158.0,2
-9.0,-24.0,13.0,1404.0,186.0,0
17.0,8.0,12.0,270.0,45.0,2
-4.0,-6.0,27.0,449.0,80.0,2
-5.0,-8.0,14.0,1065.0,159.0,2
2.0,4.0,23.0,762.0,120.0,2
9.0,-1.0,20.0,2688.0,336.0,0
62.0,47.0,27.0,2454.0,285.0,0
0.0,-2.0,11.0,254.0,45.0,2
24.0,34.0,31.0,767.0,103.0,1
4.0,10.0,17.0,581.0,82.0,2
-2.0,-12.0,10.0,1843.0,243.0,0
14.0,13.0,17.0,1069.0,148.0,2
20.0,19.0,30.0,1026.0,129.0,1
-3.0,8.0,30.0,304.0,57.0,2
-1.0,-3.0,12.0,997.0,139.0,2
9.0,-15.0,13.0,1189.0,158.0,2
12.0,60.0,74.0,1504.0,207.0,1
20.0,4.0,14.0,815.0,115.0,2
-2.0,-26.0,17.0,862.0,100.0,2
10.0,-12.0,11.0,821.0,98.0,2
-3.0,-17.0,24.0,1035.0,131.0,2
-4.0,1.0,29.0,666.0,81.0,2
0.0,-3.0,11.0,440.0,69.0,2
3.0,-18.0,17.0,1325.0,181.0,0
-4.0,0.0,21.0,1562.0,224.0,0
59.0,64.0,18.0,458.0,87.0,2
98.0,88.0,16.0,691.0,91.0,1
-6.0,-21.0,12.0,808.0,101.0,2
-7.0,-9.0,25.0,119.0,23.0,2
-1.0,17.0,25.0,562.0,103.0,2
11.0,1.0,22.0,1379.0,166.0,0
-6.0,-15.0,18.0,209.0,49.0,2
-2.0,-14.0,27.0,888.0,128.0,2
-10.0,-36.0,18.0,992.0,128.0,2
2.0,3.0,28.0,173.0,36.0,2
36.0,34.0,21.0,1189.0,142.0,2
-10.0,-32.0,16.0,1389.0,186.0,0
-4.0,3.0,22.0,2556.0,328.0,0
3.0,10.0,41.0,1208.0,150.0,1
-5.0,-20.0,17.0,191.0,34.0,2
65.0,66.0,27.0,120.0,28.0,1
-4.0,-1.0,11.0,936.0,158.0,2
85.0,75.0,22.0,956.0,133.0,1
3.0,8.0,16.0,403.0,69.0,2
42.0,22.0,12.0,1167.0,137.0,2
-5.0,2.0,12.0,1048.0,172.0,2
-4.0,-22.0,10.0,113.0,26.0,2
19.0,14.0,25.0,468.0,73.0,2
-4.0,-1.0,35.0,447.0,62.0,2
-2.0,-18.0,15.0,247.0,41.0,2
31.0,12.0,9.0,611.0,93.0,2
7.0,-12.0,17.0,345.0,55.0,2
45.0,37.0,18.0,337.0,54.0,2
-8.0,-24.0,12.0,456.0,75.0,2
-2.0,-23.0,9.0,474.0,64.0,2
5.0,-30.0,26.0,1085.0,136.0,2
-4.0,-17.0,15.0,930.0,138.0,2
-2.0,-18.0,10.0,986.0,119.0,2
140.0,158.0,48.0,2434.0,341.0,1
-1.0,-7.0,18.0,646.0,89.0,2
62.0,70.0,22.0,612.0,96.0,1
-6.0,-18.0,12.0,239.0,42.0,2
-6.0,-4.0,14.0,372.0,69.0,2
22.0,5.0,15.0,438.0,67.0,2
14.0,-1.0,17.0,86.0,20.0,2
-3.0,6.0,13.0,1337.0,140.0,2
-6.0,-13.0,12.0,874.0,101.0,2
-9.0,-3.0,17.0,451.0,73.0,2
18.0,0.0,12.0,1031.0,129.0,2
11.0,13.0,26.0,646.0,89.0,2
-1.0,-9.0,13.0,1426.0,193.0,0
1.0,-13.0,21.0,1750.0,198.0,0
-6.0,-30.0,18.0,88.0,22.0,2
-5.0,-27.0,10.0,463.0,77.0,2
32.0,28.0,19.0,1726.0,237.0,0
-1.0,-6.0,14.0,981.0,131.0,2
90.0,112.0,11.0,1089.0,184.0,1
-3.0,-18.0,17.0,1009.0,135.0,2
-6.0,-13.0,13.0,358.0,62.0,2
197.0,179.0,17.0,1471.0,178.0,1
-10.0,-17.0,17.0,632.0,89.0,2
-5.0,2.0,16.0,469.0,73.0,2
13.0,26.0,14.0,1440.0,226.0,0
-2.0,-2.0,16.0,873.0,137.0,2
52.0,45.0,19.0,417.0,65.0,2
1.0,-3.0,22.0,1121.0,148.0,2
10.0,-20.0,17.0,944.0,122.0,2
2.0,-24.0,18.0,1258.0,146.0,2
15.0,18.0,17.0,1846.0,271.0,0
-6.0,-3.0,16.0,444.0,69.0,2
-1.0,-21.0,13.0,599.0,85.0,2
-5.0,-2.0,30.0,340.0,66.0,2
-10.0,-21.0,12.0,258.0,44.0,2
-9.0,2.0,17.0,1052.0,160.0,2
27.0,4.0,32.0,1085.0,152.0,1
-8.0,-21.0,15.0,399.0,55.0,2
-2.0,-9.0,13.0,419.0,71.0,2
-5.0,-20.0,12.0,985.0,131.0,2
-17.0,-32.0,17.0,1426.0,164.0,0
-14.0,-15.0,16.0,175.0,36.0,2
-6.0,-8.0,11.0,472.0,69.0,2
-3.0,-13.0,29.0,977.0,132.0,2
-6.0,-15.0,21.0,331.0,61.0,2
-3.0,-17.0,11.0,1747.0,214.0,0
-6.0,2.0,24.0,637.0,95.0,2
-6.0,-3.0,39.0,391.0,61.0,1
11.0,-8.0,8.0,288.0,47.0,2
37.0,35.0,29.0,177.0,38.0,1
-16.0,-24.0,18.0,235.0,47.0,2
8.0,-12.0,17.0,991.0,114.0,2
-5.0,6.0,22.0,864.0,137.0,2
-6.0,-10.0,22.0,1399.0,166.0,0
-4.0,-13.0,13.0,544.0,78.0,2
124.0,105.0,12.0,228.0,47.0,1
15.0,-3.0,21.0,986.0,116.0,2
5.0,-8.0,8.0,591.0,83.0,2
-3.0,5.0,12.0,963.0,135.0,2
-4.0,-8.0,10.0,423.0,60.0,2
-5.0,-17.0,11.0,737.0,97.0,2
-7.0,-24.0,10.0,500.0,74.0,2
-1.0,-2.0,11.0,657.0,93.0,2
26.0,4.0,18.0,184.0,38.0,2
-10.0,-22.0,15.0,460.0,79.0,2
41.0,38.0,19.0,1557.0,188.0,0
-18.0,-36.0,15.0,927.0,118.0,2
-3.0,-12.0,20.0,693.0,93.0,2
-2.0,-34.0,20.0,1303.0,158.0,0
44.0,37.0,13.0,1163.0,160.0,2
-1.0,-12.0,14.0,1829.0,220.0,0
74.0,68.0,9.0,643.0,100.0,2
-5.0,-9.0,20.0,199.0,37.0,2
71.0,53.0,14.0,1031.0,129.0,2
4.0,-8.0,13.0,957.0,125.0,2
0.0,23.0,14.0,1072.0,148.0,2
-5.0,1.0,25.0,597.0,85.0,2
-10.0,-30.0,22.0,2475.0,282.0,0
-6.0,-23.0,11.0,255.0,43.0,2
2.0,-15.0,14.0,277.0,42.0,2
-10.0,-18.0,16.0,628.0,81.0,2
-6.0,-14.0,14.0,931.0,121.0,2
-12.0,-19.0,17.0,311.0,51.0,2
-4.0,4.0,13.0,399.0,70.0,2
-1.0,6.0,42.0,599.0,99.0,1
61.0,49.0,11.0,347.0,58.0,2
-7.0,-24.0,17.0,1389.0,157.0,0
-1.0,17.0,13.0,1053.0,167.0,2
0.0,-9.0,14.0,675.0,93.0,2
0.0,-5.0,14.0,896.0,141.0,2
-3.0,-21.0,17.0,606.0,80.0,2
-2.0,15.0,22.0,1188.0,157.0,2
9.0,-4.0,9.0,418.0,57.0,2
-5.0,-11.0,19.0,1635.0,234.0,0
-3.0,-3.0,12.0,163.0,29.0,2
17.0,7.0,17.0,252.0,46.0,2
36.0,28.0,22.0,347.0,55.0,2
18.0,8.0,24.0,361.0,61.0,2
-4.0,-5.0,12.0,1303.0,169.0,0
-4.0,3.0,21.0,110.0,29.0,2
51.0,44.0,25.0,222.0,40.0,1
-4.0,-36.0,10.0,802.0,99.0,2
-9.0,-14.0,20.0,675.0,105.0,2
-7.0,-7.0,16.0,861.0,125.0,2
-5.0,-23.0,11.0,1080.0,145.0,2
23.0,41.0,28.0,370.0,71.0,1
2.0,4.0,12.0,216.0,38.0,2
2.0,-5.0,8.0,1209.0,150.0,2
-3.0,-4.0,17.0,152.0,36.0,2
12.0,7.0,11.0,407.0,67.0,2
-3.0,-11.0,22.0,1182.0,175.0,0
-4.0,-20.0,18.0,1635.0,202.0,0
-6.0,-12.0,14.0,680.0,99.0,2
5.0,16.0,16.0,1021.0,163.0,2
-7.0,-15.0,13.0,100.0,22.0,2
-2.0,-9.0,8.0,501.0,76.0,2
-4.0,-5.0,30.0,2425.0,311.0,0
2.0,0.0,11.0,371.0,73.0,2
5.0,24.0,12.0,2173.0,315.0,0
-3.0,-27.0,12.0,2762.0,322.0,0
-2.0,1.0,14.0,259.0,45.0,2
-3.0,-3.0,12.0,862.0,118.0,2
-5.0,11.0,56.0,139.0,30.0,1
-3.0,-20.0,13.0,528.0,79.0,2
10.0,-2.0,9.0,281.0,47.0,2
0.0,-17.0,12.0,1444.0,179.0,0
-4.0,-9.0,17.0,936.0,139.0,2
-2.0,-3.0,15.0,1235.0,144.0,2
25.0,7.0,25.0,765.0,112.0,2
1.0,-20.0,17.0,967.0,121.0,2
-10.0,-29.0,10.0,1049.0,140.0,2
-2.0,-19.0,14.0,867.0,104.0,2
-6.0,-18.0,12.0,160.0,28.0,2
61.0,76.0,15.0,951.0,128.0,2
31.0,25.0,13.0,135.0,37.0,2
-6.0,3.0,17.0,1182.0,174.0,0
-7.0,-21.0,10.0,220.0,52.0,2
-3.0,-10.0,14.0,404.0,58.0,2
4.0,-11.0,7.0,1444.0,168.0,0
-9.0,-25.0,12.0,264.0,54.0,2
54.0,40.0,13.0,397.0,65.0,2
-10.0,-15.0,24.0,230.0,39.0,2
18.0,9.0,8.0,387.0,63.0,2
-7.0,-5.0,13.0,152.0,40.0,2
-3.0,-8.0,9.0,1444.0,176.0,0
-4.0,-18.0,18.0,1096.0,150.0,2
-2.0,-3.0,22.0,230.0,42.0,2
-4.0,-17.0,11.0,1042.0,130.0,2
-3.0,19.0,44.0,296.0,48.0,1
109.0,98.0,14.0,733.0,92.0,1
10.0,0.0,15.0,1069.0,143.0,2
-3.0,-11.0,13.0,532.0,81.0,2
86.0,70.0,11.0,946.0,124.0,2
0.0,-5.0,5.0,253.0,43.0,2
7.0,-3.0,16.0,983.0,126.0,2
-8.0,-30.0,14.0,523.0,77.0,2
-8.0,-8.0,10.0,100.0,32.0,2
103.0,95.0,16.0,1514.0,187.0,0
-4.0,-22.0,10.0,944.0,123.0,2
-7.0,-20.0,12.0,460.0,65.0,2
46.0,34.0,15.0,1121.0,145.0,2
-8.0,-26.0,9.0,1185.0,134.0,2
-5.0,-6.0,18.0,451.0,77.0,2
-1.0,12.0,51.0,802.0,120.0,1
-7.0,-30.0,14.0,1727.0,205.0,0
-2.0,-6.0,14.0,143.0,33.0,2
11.0,-24.0,20.0,2133.0,277.0,0
1.0,13.0,35.0,187.0,47.0,1
-4.0,11.0,28.0,907.0,140.0,2
-1.0,-16.0,12.0,1124.0,141.0,2
-4.0,-9.0,9.0,436.0,63.0,2
-10.0,-28.0,16.0,700.0,93.0,2
-4.0,0.0,17.0,1133.0,154.0,2
36.0,19.0,10.0,134.0,29.0,2
-4.0,-10.0,24.0,328.0,54.0,2
0.0,-26.0,13.0,281.0,47.0,2
-3.0,-12.0,17.0,872.0,109.0,2
102.0,133.0,37.0,606.0,108.0,1
6.0,6.0,12.0,1214.0,169.0,0
-4.0,1.0,22.0,983.0,131.0,2
-3.0,-12.0,15.0,2133.0,248.0,0
-10.0,-23.0,13.0,157.0,33.0,2
-1.0,5.0,30.0,280.0,64.0,2
24.0,15.0,21.0,2405.0,284.0,0
-2.0,-6.0,16.0,1744.0,236.0,0
-10.0,3.0,25.0,1371.0,184.0,0
-2.0,-38.0,18.0,2586.0,277.0,0
-2.0,-20.0,15.0,1099.0,128.0,2
4.0,-43.0,15.0,1535.0,184.0,0
-6.0,5.0,29.0,337.0,70.0,2
2.0,-14.0,9.0,423.0,61.0,2
234.0,224.0,11.0,991.0,131.0,1
-11.0,-22.0,22.0,1476.0,161.0,0
13.0,-13.0,16.0,2556.0,327.0,0
8.0,-22.0,12.0,1438.0,190.0,0
-5.0,-26.0,13.0,227.0,40.0,2
1.0,0.0,13.0,289.0,61.0,2
-8.0,-6.0,15.0,1514.0,181.0,0
-2.0,18.0,41.0,373.0,69.0,1
12.0,14.0,12.0,853.0,141.0,2
-5.0,-5.0,15.0,2381.0,318.0,0
-7.0,-14.0,19.0,191.0,36.0,2
-5.0,-28.0,8.0,306.0,52.0,2
-16.0,-20.0,8.0,761.0,104.0,2
-6.0,-19.0,8.0,977.0,145.0,2
-5.0,-9.0,15.0,868.0,116.0,2
10.0,10.0,10.0,712.0,113.0,2
18.0,33.0,38.0,91.0,24.0,1
0.0,-7.0,20.0,306.0,49.0,2
-4.0,2.0,20.0,827.0,114.0,2
-5.0,-23.0,12.0,645.0,95.0,2
9.0,-22.0,7.0,760.0,96.0,2
-4.0,-18.0,10.0,432.0,62.0,2
5.0,1.0,18.0,426.0,65.0,2
86.0,122.0,17.0,529.0,84.0,1
27.0,19.0,26.0,2244.0,277.0,0
-1.0,-9.0,11.0,530.0,75.0,2
49.0,30.0,16.0,594.0,81.0,2
-3.0,-21.0,13.0,784.0,121.0,2
-1.0,-19.0,12.0,1999.0,227.0,0
-5.0,-12.0,12.0,373.0,63.0,2
-7.0,-3.0,13.0,647.0,103.0,2
17.0,6.0,17.0,813.0,99.0,2
12.0,2.0,9.0,874.0,125.0,2
27.0,17.0,15.0,2016.0,231.0,0
-10.0,-9.0,15.0,653.0,103.0,2
19.0,0.0,10.0,1444.0,200.0,0
5.0,22.0,35.0,1726.0,244.0,0
28.0,20.0,16.0,192.0,37.0,2
31.0,2.0,13.0,632.0,88.0,2
-5.0,-13.0,18.0,1327.0,187.0,0
20.0,8.0,12.0,577.0,78.0,2
0.0,-22.0,14.0,1565.0,214.0,0
-7.0,-5.0,16.0,102.0,24.0,2
-5.0,-14.0,8.0,879.0,114.0,2
0.0,-2.0,26.0,650.0,94.0,2
98.0,63.0,12.0,2422.0,275.0,0
-6.0,-25.0,21.0,1053.0,135.0,2
-8.0,-23.0,10.0,304.0,45.0,2
0.0,-10.0,18.0,1205.0,170.0,0
19.0,28.0,24.0,693.0,118.0,2
-7.0,-15.0,12.0,1744.0,218.0,0
-5.0,-21.0,14.0,585.0,82.0,2
-13.0,-22.0,17.0,187.0,45.0,2
76.0,74.0,11.0,721.0,108.0,2
17.0,-9.0,11.0,898.0,109.0,2
-8.0,-21.0,17.0,431.0,68.0,2
2.0,-7.0,9.0,973.0,130.0,2
-14.0,-16.0,18.0,292.0,59.0,2
255.0,267.0,40.0,230.0,40.0,1
-3.0,-9.0,15.0,936.0,126.0,2
-4.0,14.0,13.0,626.0,95.0,2
-4.0,21.0,41.0,541.0,81.0,1
12.0,-2.0,13.0,1891.0,238.0,0
10.0,16.0,12.0,547.0,80.0,2
5.0,10.0,12.0,1089.0,151.0,2
61.0,60.0,38.0,419.0,73.0,1
-4.0,-21.0,9.0,846.0,121.0,2
21.0,10.0,14.0,191.0,36.0,2
-1.0,6.0,27.0,601.0,81.0,2
-12.0,-6.0,11.0,590.0,105.0,2
85.0,67.0,9.0,226.0,41.0,2
-8.0,-7.0,13.0,287.0,50.0,2
-3.0,-10.0,19.0,184.0,44.0,2
148.0,138.0,16.0,2295.0,294.0,0
14.0,7.0,11.0,526.0,77.0,2
20.0,4.0,11.0,118.0,33.0,2
-13.0,-8.0,37.0,184.0,46.0,2
-7.0,-35.0,29.0,534.0,73.0,2
-2.0,-13.0,21.0,921.0,134.0,2
43.0,48.0,24.0,541.0,82.0,1
-6.0,-19.0,15.0,1050.0,120.0,2
-4.0,-11.0,19.0,451.0,67.0,2
-7.0,-4.0,30.0,456.0,67.0,2
386.0,414.0,9.0,409.0,64.0,3
43.0,48.0,10.0,408.0,77.0,2
15.0,9.0,13.0,956.0,128.0,2
-5.0,-12.0,16.0,847.0,110.0,2
-12.0,-18.0,31.0,1120.0,141.0,2
26.0,-1.0,15.0,1195.0,134.0,2
-2.0,-15.0,11.0,387.0,62.0,2
-8.0,-8.0,19.0,1623.0,192.0,0
-4.0,1.0,14.0,2296.0,278.0,0
-1.0,-17.0,8.0,770.0,113.0,2
2.0,3.0,32.0,846.0,114.0,2
49.0,46.0,14.0,358.0,58.0,2
-8.0,-21.0,15.0,1440.0,197.0,0
-10.0,0.0,14.0,735.0,112.0,2
-7.0,-15.0,15.0,1149.0,143.0,2
-4.0,17.0,25.0,431.0,65.0,2
0.0,6.0,18.0,626.0,98.0,2
-11.0,-10.0,12.0,1011.0,133.0,2
-5.0,-16.0,18.0,602.0,79.0,2
-4.0,-14.0,16.0,266.0,44.0,2
63.0,65.0,31.0,762.0,104.0,1
-6.0,-29.0,18.0,1103.0,154.0,2
363.0,358.0,14.0,1477.0,187.0,3
-8.0,-22.0,17.0,641.0,96.0,2
-2.0,-12.0,10.0,373.0,60.0,2
-1.0,-13.0,19.0,369.0,66.0,2
-4.0,33.0,57.0,224.0,44.0,1
-7.0,46.0,12.0,1089.0,150.0,2
0.0,-11.0,11.0,641.0,89.0,2
-6.0,-30.0,14.0,1107.0,149.0,2
-1.0,-12.0,11.0,469.0,70.0,2
-8.0,-20.0,13.0,775.0,106.0,2
-3.0,-21.0,24.0,247.0,47.0,2
-2.0,-17.0,20.0,868.0,104.0,2
53.0,32.0,14.0,931.0,120.0,2
-5.0,-6.0,18.0,214.0,40.0,2
-1.0,-6.0,10.0,621.0,88.0,2
-1.0,16.0,19.0,436.0,60.0,2
5.0,-2.0,29.0,742.0,104.0,2
4.0,2.0,14.0,446.0,73.0,2
26.0,2.0,12.0,1449.0,183.0,0
33.0,37.0,16.0,759.0,119.0,2
-4.0,-6.0,13.0,728.0,122.0,2
-1.0,5.0,19.0,983.0,133.0,2
-8.0,-30.0,23.0,198.0,36.0,2
38.0,42.0,10.0,1342.0,199.0,0
1.0,-5.0,9.0,251.0,48.0,2
11.0,-4.0,17.0,678.0,84.0,2
-2.0,-13.0,21.0,2585.0,313.0,0
-3.0,-13.0,12.0,666.0,107.0,2
-5.0,0.0,29.0,364.0,60.0,2
21.0,14.0,20.0,1747.0,202.0,0
67.0,73.0,8.0,239.0,49.0,2
-9.0,-25.0,31.0,522.0,82.0,2
-7.0,-13.0,9.0,1984.0,263.0,0
12.0,6.0,17.0,802.0,108.0,2
26.0,13.0,21.0,867.0,129.0,2
1.0,-6.0,15.0,1009.0,128.0,2
-2.0,-16.0,11.0,484.0,67.0,2
-8.0,-28.0,16.0,861.0,123.0,2
-3.0,-22.0,14.0,1846.0,241.0,0
145.0,152.0,13.0,1197.0,174.0,1
-3.0,0.0,23.0,481.0,77.0,2
-1.0,9.0,19.0,710.0,111.0,2
6.0,2.0,19.0,470.0,74.0,2
32.0,24.0,15.0,366.0,58.0,2
-4.0,-3.0,17.0,2466.0,281.0,0
-3.0,-14.0,11.0,2409.0,314.0,0
-3.0,3.0,30.0,646.0,93.0,2
9.0,-2.0,11.0,311.0,50.0,2
-6.0,8.0,21.0,775.0,113.0,2
-2.0,-26.0,16.0,1389.0,149.0,0
-9.0,-7.0,10.0,667.0,106.0,2
264.0,251.0,16.0,748.0,101.0,1
351.0,349.0,31.0,73.0,25.0,1
-6.0,-12.0,21.0,1590.0,224.0,0
-10.0,-20.0,19.0,854.0,120.0,2
-3.0,-6.0,10.0,552.0,95.0,2
-8.0,-21.0,14.0,500.0,76.0,2
-2.0,4.0,16.0,944.0,130.0,2
27.0,8.0,16.0,722.0,93.0,2
-10.0,-31.0,19.0,1389.0,159.0,0
-2.0,-2.0,30.0,505.0,83.0,2
-10.0,-16.0,16.0,480.0,68.0,2
52.0,35.0,12.0,488.0,66.0,2
-4.0,-9.0,15.0,374.0,57.0,2
-8.0,-8.0,26.0,577.0,85.0,2
5.0,5.0,7.0,793.0,124.0,2
-10.0,-4.0,26.0,400.0,74.0,2
-8.0,17.0,44.0,262.0,49.0,1
17.0,19.0,22.0,594.0,84.0,2
13.0,20.0,21.0,551.0,83.0,2
-2.0,-24.0,16.0,1947.0,257.0,0
-8.0,-9.0,9.0,268.0,41.0,2
-2.0,-4.0,22.0,155.0,32.0,2
0.0,-8.0,19.0,1589.0,187.0,0
-7.0,-17.0,20.0,1250.0,155.0,2
-2.0,-13.0,10.0,581.0,81.0,2
-10.0,6.0,24.0,659.0,113.0,2
13.0,7.0,6.0,1123.0,157.0,2
-10.0,-13.0,16.0,300.0,50.0,2
51.0,48.0,18.0,1162.0,146.0,2
5.0,-10.0,8.0,917.0,123.0,2
9.0,10.0,21.0,1076.0,165.0,2
-2.0,-28.0,17.0,2296.0,258.0,0
-10.0,-13.0,10.0,571.0,80.0,2
-7.0,-12.0,14.0,2586.0,303.0,0
-5.0,-22.0,10.0,209.0,53.0,2
-4.0,9.0,12.0,1749.0,273.0,0
110.0,132.0,14.0,612.0,86.0,1
-3.0,51.0,80.0,692.0,85.0,1
-1.0,-13.0,15.0,1107.0,145.0,2
-6.0,-19.0,23.0,693.0,102.0,2
-4.0,-17.0,19.0,1476.0,159.0,0
2.0,7.0,16.0,692.0,99.0,2
3.0,13.0,16.0,1218.0,149.0,2
70.0,68.0,10.0,325.0,51.0,2
-3.0,-4.0,20.0,1005.0,142.0,2
-7.0,1.0,15.0,862.0,127.0,2
-9.0,-12.0,12.0,247.0,50.0,2
-3.0,-5.0,20.0,620.0,87.0,2
3.0,-4.0,11.0,1737.0,208.0,0
4.0,-4.0,12.0,700.0,107.0,2
-7.0,-29.0,17.0,1374.0,178.0,0
-3.0,36.0,28.0,1061.0,185.0,0
6.0,-4.0,15.0,632.0,88.0,2
133.0,139.0,22.0,1557.0,189.0,1
-2.0,5.0,14.0,1671.0,258.0,0
-5.0,-14.0,26.0,764.0,113.0,2
-5.0,-18.0,15.0,925.0,123.0,2
25.0,13.0,11.0,695.0,86.0,2
14.0,6.0,26.0,1504.0,211.0,0
17.0,0.0,12.0,222.0,50.0,2
100.0,84.0,16.0,867.0,131.0,1
28.0,9.0,13.0,997.0,125.0,2
-4.0,-29.0,18.0,1051.0,110.0,2
-5.0,-8.0,17.0,1520.0,196.0,0
-1.0,-4.0,15.0,175.0,43.0,2
75.0,64.0,14.0,1514.0,213.0,0
-6.0,-11.0,23.0,749.0,105.0,2
38.0,8.0,23.0,2586.0,327.0,0
-17.0,-31.0,10.0,1210.0,162.0,2
-4.0,-12.0,24.0,1197.0,144.0,2
-4.0,-12.0,13.0,660.0,93.0,2
-4.0,-14.0,13.0,228.0,38.0,2
-2.0,6.0,35.0,575.0,88.0,1
-3.0,-9.0,30.0,867.0,125.0,2
-6.0,-12.0,18.0,680.0,105.0,2
-6.0,2.0,29.0,859.0,128.0,2
-5.0,-9.0,18.0,4243.0,451.0,0
64.0,69.0,32.0,992.0,131.0,1
3.0,-9.0,8.0,742.0,106.0,2
-7.0,26.0,77.0,396.0,64.0,1
-11.0,-20.0,19.0,985.0,124.0,2
10.0,0.0,12.0,409.0,62.0,2
86.0,95.0,19.0,113.0,38.0,1
-3.0,0.0,34.0,1739.0,233.0,0
33.0,34.0,22.0,787.0,122.0,2
8.0,8.0,22.0,545.0,78.0,2
-1.0,3.0,16.0,994.0,124.0,2
-3.0,20.0,25.0,1562.0,270.0,0
-1.0,1.0,13.0,163.0,28.0,2
0.0,-7.0,19.0,258.0,44.0,2
33.0,24.0,15.0,247.0,44.0,2
-8.0,-4.0,15.0,430.0,66.0,2
-1.0,2.0,24.0,990.0,130.0,2
6.0,-4.0,15.0,1121.0,137.0,2
-7.0,-1.0,30.0,2520.0,320.0,0
-7.0,-21.0,13.0,1262.0,160.0,2
-4.0,0.0,26.0,675.0,103.0,2
-3.0,-24.0,11.0,895.0,133.0,2
-5.0,44.0,17.0,585.0,107.0,2
-3.0,1.0,18.0,650.0,96.0,2
110.0,105.0,10.0,569.0,83.0,1
158.0,184.0,26.0,606.0,93.0,1
-3.0,6.0,18.0,598.0,92.0,2
-6.0,-5.0,20.0,359.0,60.0,2
4.0,27.0,27.0,413.0,76.0,2
-1.0,4.0,16.0,909.0,124.0,2
-7.0,-31.0,19.0,1399.0,194.0,0
26.0,30.0,18.0,746.0,113.0,2
-2.0,-2.0,7.0,548.0,81.0,2
-16.0,-29.0,13.0,1288.0,147.0,2
-3.0,1.0,19.0,1956.0,240.0,0
-7.0,-13.0,23.0,241.0,45.0,2
-4.0,-4.0,24.0,327.0,58.0,2
-8.0,-9.0,24.0,316.0,48.0,2
10.0,8.0,18.0,666.0,99.0,2
4.0,3.0,19.0,404.0,67.0,2
28.0,9.0,11.0,1750.0,241.0,0
-12.0,1.0,23.0,451.0,72.0,2
